09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 01:03:31 RAM 14382/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,5%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.562C soc2@60.843C soc0@61.562C gpu@65.343C tj@65.343C soc1@60.781C VDD_GPU_SOC 33102mW/15500mW VDD_CPU_CV 1504mW/2552mW VIN_SYS_5V0 10064mW/7106mW
09-24-2026 01:03:32 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,15%@2201,0%@2201,0%@2201,2%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.656C soc2@60.656C soc0@61.343C gpu@63.875C tj@64.843C soc1@60.781C VDD_GPU_SOC 31234mW/15781mW VDD_CPU_CV 1880mW/2540mW VIN_SYS_5V0 10349mW/7164mW
09-24-2026 01:03:33 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,13%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.687C soc2@60.718C soc0@61.625C gpu@64.781C tj@64.781C soc1@60.968C VDD_GPU_SOC 31234mW/16052mW VDD_CPU_CV 1880mW/2528mW VIN_SYS_5V0 10248mW/7218mW
09-24-2026 01:03:34 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.875C soc2@60.718C soc0@61.468C gpu@64.437C tj@64.875C soc1@60.75C VDD_GPU_SOC 33102mW/16346mW VDD_CPU_CV 1504mW/2510mW VIN_SYS_5V0 10164mW/7269mW
09-24-2026 01:03:35 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,14%@2201,0%@2201,0%@2201,1%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.718C soc2@60.718C soc0@61.406C gpu@64.218C tj@64.718C soc1@60.75C VDD_GPU_SOC 31610mW/16605mW VDD_CPU_CV 1504mW/2493mW VIN_SYS_5V0 10550mW/7325mW
09-24-2026 01:03:36 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,13%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.875C soc2@60.906C soc0@61.625C gpu@65.25C tj@65.25C soc1@60.718C VDD_GPU_SOC 32363mW/16868mW VDD_CPU_CV 1504mW/2477mW VIN_SYS_5V0 10164mW/7372mW
09-24-2026 01:03:37 RAM 14384/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,4%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.843C soc0@61.562C gpu@64.093C tj@64.781C soc1@60.875C VDD_GPU_SOC 33102mW/17134mW VDD_CPU_CV 1504mW/2461mW VIN_SYS_5V0 10550mW/7424mW
09-24-2026 01:03:38 RAM 14382/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,14%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.843C soc2@60.843C soc0@61.625C gpu@64.062C tj@64.843C soc1@60.906C VDD_GPU_SOC 31234mW/17361mW VDD_CPU_CV 1504mW/2446mW VIN_SYS_5V0 10449mW/7473mW
09-24-2026 01:03:39 RAM 14382/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,13%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.937C soc2@61C soc0@61.968C gpu@65.375C tj@65.375C soc1@60.843C VDD_GPU_SOC 33478mW/17617mW VDD_CPU_CV 1504mW/2431mW VIN_SYS_5V0 10164mW/7516mW
09-24-2026 01:03:40 RAM 14385/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [12%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@65C soc2@60.593C soc0@61.312C gpu@61.25C tj@65C soc1@60.875C VDD_GPU_SOC 26764mW/17760mW VDD_CPU_CV 1884mW/2422mW VIN_SYS_5V0 9244mW/7543mW
09-24-2026 01:03:41 RAM 14520/30697MB (lfb 11x4MB) SWAP 582/15348MB (cached 1MB) CPU [16%@2201,64%@2201,0%@2201,0%@2201,1%@2201,12%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,5%@2201] GR3D_FREQ 99% cpu@64.812C soc2@60.406C soc0@61.187C gpu@62.937C tj@64.812C soc1@60.75C VDD_GPU_SOC 24135mW/17858mW VDD_CPU_CV 2638mW/2425mW VIN_SYS_5V0 8540mW/7558mW
09-24-2026 01:03:42 RAM 14525/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.343C soc2@60.718C soc0@61.656C gpu@64.968C tj@64.968C soc1@60.75C VDD_GPU_SOC 28636mW/18021mW VDD_CPU_CV 1506mW/2411mW VIN_SYS_5V0 8655mW/7575mW
09-24-2026 01:03:43 RAM 14526/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [9%@2201,2%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@64.781C soc2@60.656C soc0@61.281C gpu@61.593C tj@64.781C soc1@60.937C VDD_GPU_SOC 30131mW/18202mW VDD_CPU_CV 1882mW/2404mW VIN_SYS_5V0 8942mW/7595mW
09-24-2026 01:03:44 RAM 14546/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [21%@2201,66%@2201,0%@2201,0%@2201,0%@2201,12%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.781C soc2@60.5C soc0@61.187C gpu@62.75C tj@64.781C soc1@60.875C VDD_GPU_SOC 23768mW/18284mW VDD_CPU_CV 2639mW/2407mW VIN_SYS_5V0 8339mW/7606mW
09-24-2026 01:03:45 RAM 14546/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,12%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.343C soc2@60.437C soc0@61.656C gpu@64.531C tj@64.531C soc1@60.687C VDD_GPU_SOC 27883mW/18423mW VDD_CPU_CV 1507mW/2394mW VIN_SYS_5V0 8655mW/7621mW
09-24-2026 01:03:46 RAM 14549/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [6%@2201,8%@2201,0%@2201,0%@2201,5%@2201,3%@2201,0%@2201,0%@2201,12%@2201,0%@2201,0%@2201,6%@2201] GR3D_FREQ 5% cpu@65.187C soc2@60.75C soc0@61.281C gpu@62.375C tj@65.187C soc1@60.781C VDD_GPU_SOC 32363mW/18622mW VDD_CPU_CV 2256mW/2392mW VIN_SYS_5V0 9445mW/7647mW
09-24-2026 01:03:47 RAM 14706/30697MB (lfb 5x4MB) SWAP 582/15348MB (cached 1MB) CPU [40%@2201,0%@2201,41%@2201,1%@2201,1%@2201,16%@2201,2%@2201,0%@2201,12%@2201,0%@2201,3%@2201,0%@2201] GR3D_FREQ 99% cpu@64.218C soc2@60.062C soc0@61C gpu@62.062C tj@64.218C soc1@60.593C VDD_GPU_SOC 18888mW/18626mW VDD_CPU_CV 3020mW/2401mW VIN_SYS_5V0 7636mW/7647mW
09-24-2026 01:03:48 RAM 14710/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [5%@2201,0%@2201,63%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,9%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.406C soc2@60.187C soc0@60.968C gpu@62.562C tj@64.406C soc1@60.656C VDD_GPU_SOC 24145mW/18703mW VDD_CPU_CV 2262mW/2399mW VIN_SYS_5V0 8239mW/7655mW
09-24-2026 01:03:49 RAM 14710/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.062C soc2@60.062C soc0@60.968C gpu@62.5C tj@64.062C soc1@60.687C VDD_GPU_SOC 24523mW/18782mW VDD_CPU_CV 1508mW/2387mW VIN_SYS_5V0 8339mW/7665mW
09-24-2026 01:03:50 RAM 14710/30697MB (lfb 10x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,4%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.437C soc2@60.875C soc0@61.812C gpu@65.468C tj@65.468C soc1@60.75C VDD_GPU_SOC 34606mW/18996mW VDD_CPU_CV 1504mW/2375mW VIN_SYS_5V0 8554mW/7677mW
09-24-2026 01:03:51 RAM 14701/30697MB (lfb 15x4MB) SWAP 582/15348MB (cached 1MB) CPU [18%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@64.75C soc2@60.125C soc0@61.093C gpu@60.437C tj@64.75C soc1@60.968C VDD_GPU_SOC 24523mW/19070mW VDD_CPU_CV 1885mW/2368mW VIN_SYS_5V0 7937mW/7680mW
09-24-2026 01:03:52 RAM 14774/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [26%@2201,0%@2201,9%@2201,0%@2201,1%@2201,16%@2201,0%@2201,2%@2201,0%@2201,0%@2201,2%@2201,0%@2201] GR3D_FREQ 99% cpu@64.062C soc2@59.906C soc0@60.968C gpu@62.312C tj@64.062C soc1@60.5C VDD_GPU_SOC 21145mW/19097mW VDD_CPU_CV 1887mW/2362mW VIN_SYS_5V0 7837mW/7682mW
09-24-2026 01:03:53 RAM 14774/30697MB (lfb 18x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.218C soc2@59.937C soc0@60.906C gpu@62.25C tj@64.218C soc1@60.625C VDD_GPU_SOC 24145mW/19163mW VDD_CPU_CV 1508mW/2351mW VIN_SYS_5V0 8239mW/7689mW
09-24-2026 01:03:54 RAM 14774/30697MB (lfb 18x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.812C soc2@59.968C soc0@60.937C gpu@62.312C tj@63.812C soc1@60.562C VDD_GPU_SOC 24523mW/19231mW VDD_CPU_CV 1508mW/2340mW VIN_SYS_5V0 8353mW/7698mW
09-24-2026 01:03:55 RAM 14775/30697MB (lfb 18x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,3%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.437C soc2@60.687C soc0@61.781C gpu@65.406C tj@65.406C soc1@60.625C VDD_GPU_SOC 35720mW/19440mW VDD_CPU_CV 1504mW/2329mW VIN_SYS_5V0 8554mW/7709mW
09-24-2026 01:03:56 RAM 14671/30697MB (lfb 19x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,35%@2201,3%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@64.593C soc2@59.75C soc0@60.687C gpu@59.781C tj@64.593C soc1@60.843C VDD_GPU_SOC 17769mW/19419mW VDD_CPU_CV 2267mW/2329mW VIN_SYS_5V0 6732mW/7697mW
09-24-2026 01:03:57 RAM 14871/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,21%@2201,57%@2201,0%@2201,0%@2201,21%@2201,1%@2201,2%@2201,0%@2201,1%@2201,2%@2201,0%@2201] GR3D_FREQ 99% cpu@64.062C soc2@59.812C soc0@60.937C gpu@61.937C tj@64.062C soc1@60.406C VDD_GPU_SOC 18888mW/19413mW VDD_CPU_CV 2643mW/2333mW VIN_SYS_5V0 7536mW/7695mW
09-24-2026 01:03:58 RAM 14872/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,100%@2201,1%@2201,6%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201] GR3D_FREQ 99% cpu@64.312C soc2@59.906C soc0@60.718C gpu@61.968C tj@64.312C soc1@60.406C VDD_GPU_SOC 23391mW/19461mW VDD_CPU_CV 3016mW/2341mW VIN_SYS_5V0 8138mW/7700mW
09-24-2026 01:03:59 RAM 14872/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,13%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@63.812C soc2@59.843C soc0@60.781C gpu@62C tj@63.812C soc1@60.312C VDD_GPU_SOC 23778mW/19513mW VDD_CPU_CV 1508mW/2331mW VIN_SYS_5V0 8138mW/7705mW
09-24-2026 01:04:00 RAM 14873/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.75C soc2@59.906C soc0@60.781C gpu@61.968C tj@63.75C soc1@60.406C VDD_GPU_SOC 24145mW/19568mW VDD_CPU_CV 1508mW/2321mW VIN_SYS_5V0 8151mW/7711mW
09-24-2026 01:04:01 RAM 14873/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.218C soc2@60.656C soc0@61.656C gpu@65.125C tj@65.125C soc1@60.562C VDD_GPU_SOC 35720mW/19758mW VDD_CPU_CV 1504mW/2311mW VIN_SYS_5V0 8554mW/7721mW
09-24-2026 01:04:02 RAM 14792/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,10%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201] GR3D_FREQ 0% cpu@64.781C soc2@60.093C soc0@61C gpu@60.875C tj@64.781C soc1@60.718C VDD_GPU_SOC 29001mW/19866mW VDD_CPU_CV 1883mW/2306mW VIN_SYS_5V0 8641mW/7731mW
09-24-2026 01:04:03 RAM 14859/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,47%@2201,31%@2201,0%@2201,0%@2201,19%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.156C soc2@59.593C soc0@60.593C gpu@61.406C tj@64.156C soc1@60.375C VDD_GPU_SOC 15886mW/19820mW VDD_CPU_CV 2645mW/2310mW VIN_SYS_5V0 7033mW/7723mW
09-24-2026 01:04:04 RAM 14859/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,60%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@63.875C soc2@59.687C soc0@60.718C gpu@61.875C tj@63.875C soc1@60.312C VDD_GPU_SOC 23023mW/19857mW VDD_CPU_CV 1886mW/2306mW VIN_SYS_5V0 7937mW/7726mW
09-24-2026 01:04:05 RAM 14859/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.093C soc2@59.75C soc0@60.75C gpu@61.875C tj@64.093C soc1@60.406C VDD_GPU_SOC 23778mW/19901mW VDD_CPU_CV 1509mW/2297mW VIN_SYS_5V0 8138mW/7730mW
09-24-2026 01:04:06 RAM 14859/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@63.718C soc2@59.718C soc0@60.781C gpu@61.875C tj@63.718C soc1@60.375C VDD_GPU_SOC 24156mW/19948mW VDD_CPU_CV 1509mW/2288mW VIN_SYS_5V0 8138mW/7735mW
09-24-2026 01:04:07 RAM 14857/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,3%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.031C soc2@60.562C soc0@61.562C gpu@64.843C tj@64.843C soc1@60.406C VDD_GPU_SOC 34230mW/20105mW VDD_CPU_CV 1504mW/2279mW VIN_SYS_5V0 8554mW/7744mW
09-24-2026 01:04:08 RAM 14857/30697MB (lfb 17x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201] GR3D_FREQ 96% cpu@64.281C soc2@60.625C soc0@61.656C gpu@64.375C tj@64.375C soc1@60.625C VDD_GPU_SOC 36832mW/20287mW VDD_CPU_CV 1503mW/2271mW VIN_SYS_5V0 9258mW/7760mW
09-24-2026 01:04:09 RAM 14892/30697MB (lfb 21x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,56%@2201,11%@2201,0%@2201,0%@2201,21%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201,2%@2201] GR3D_FREQ 0% cpu@64.062C soc2@59.343C soc0@60.187C gpu@59.875C tj@64.062C soc1@60.312C VDD_GPU_SOC 12119mW/20199mW VDD_CPU_CV 2648mW/2275mW VIN_SYS_5V0 6430mW/7746mW
09-24-2026 01:04:10 RAM 14894/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@64.25C soc2@59.781C soc0@60.718C gpu@62.312C tj@64.25C soc1@60.25C VDD_GPU_SOC 23014mW/20229mW VDD_CPU_CV 2639mW/2279mW VIN_SYS_5V0 8038mW/7749mW
09-24-2026 01:04:11 RAM 14892/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,70%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.718C soc2@59.781C soc0@60.687C gpu@62C tj@63.718C soc1@60.281C VDD_GPU_SOC 23768mW/20266mW VDD_CPU_CV 2262mW/2279mW VIN_SYS_5V0 8038mW/7752mW
09-24-2026 01:04:12 RAM 14891/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.656C soc2@59.718C soc0@60.687C gpu@62.125C tj@63.656C soc1@60.375C VDD_GPU_SOC 24145mW/20306mW VDD_CPU_CV 1508mW/2270mW VIN_SYS_5V0 8138mW/7756mW
09-24-2026 01:04:13 RAM 14891/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.75C soc2@60.156C soc0@61.093C gpu@64.312C tj@64.312C soc1@60.406C VDD_GPU_SOC 28272mW/20389mW VDD_CPU_CV 1507mW/2263mW VIN_SYS_5V0 8239mW/7761mW
09-24-2026 01:04:14 RAM 14891/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.281C soc2@60.5C soc0@61.531C gpu@65.656C tj@65.656C soc1@60.343C VDD_GPU_SOC 36848mW/20556mW VDD_CPU_CV 1503mW/2255mW VIN_SYS_5V0 8554mW/7769mW
09-24-2026 01:04:15 RAM 14796/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,37%@2201,2%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@64.593C soc2@59.5C soc0@60.218C gpu@59.843C tj@64.593C soc1@60.437C VDD_GPU_SOC 18147mW/20532mW VDD_CPU_CV 2267mW/2255mW VIN_SYS_5V0 6531mW/7757mW
09-24-2026 01:04:16 RAM 14875/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,19%@2201,56%@2201,1%@2201,1%@2201,21%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@63.812C soc2@59.593C soc0@60.562C gpu@61.968C tj@63.812C soc1@60.25C VDD_GPU_SOC 19265mW/20519mW VDD_CPU_CV 2643mW/2259mW VIN_SYS_5V0 7536mW/7754mW
09-24-2026 01:04:17 RAM 14874/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,40%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.562C soc2@59.656C soc0@60.593C gpu@62.656C tj@63.562C soc1@60.25C VDD_GPU_SOC 23768mW/20552mW VDD_CPU_CV 1885mW/2255mW VIN_SYS_5V0 8138mW/7758mW
09-24-2026 01:04:18 RAM 14874/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.625C soc2@59.718C soc0@60.593C gpu@62.312C tj@63.625C soc1@60.312C VDD_GPU_SOC 23778mW/20583mW VDD_CPU_CV 1509mW/2248mW VIN_SYS_5V0 8138mW/7762mW
09-24-2026 01:04:19 RAM 14874/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.687C soc2@59.656C soc0@60.718C gpu@61.875C tj@63.687C soc1@60.25C VDD_GPU_SOC 23778mW/20614mW VDD_CPU_CV 1509mW/2241mW VIN_SYS_5V0 8138mW/7766mW
09-24-2026 01:04:20 RAM 14874/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,3%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.875C soc2@60.25C soc0@61.5C gpu@64.687C tj@64.687C soc1@60.468C VDD_GPU_SOC 34230mW/20745mW VDD_CPU_CV 1504mW/2234mW VIN_SYS_5V0 8554mW/7773mW
09-24-2026 01:04:21 RAM 14874/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@64.25C soc2@60.531C soc0@61.437C gpu@65.25C tj@65.25C soc1@60.312C VDD_GPU_SOC 37224mW/20902mW VDD_CPU_CV 1503mW/2227mW VIN_SYS_5V0 8453mW/7780mW
09-24-2026 01:04:22 RAM 14838/30697MB (lfb 23x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,71%@2201,3%@2201,0%@2201,0%@2201,10%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@63.875C soc2@59C soc0@59.937C gpu@58.562C tj@63.875C soc1@60.25C VDD_GPU_SOC 9476mW/20794mW VDD_CPU_CV 2652mW/2231mW VIN_SYS_5V0 5325mW/7757mW
09-24-2026 01:04:23 RAM 14904/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,91%@2201,0%@2201,0%@2201,8%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.562C soc2@59.531C soc0@60.468C gpu@61.343C tj@63.562C soc1@60.187C VDD_GPU_SOC 21145mW/20798mW VDD_CPU_CV 2642mW/2234mW VIN_SYS_5V0 7736mW/7756mW
09-24-2026 01:04:24 RAM 14904/30697MB (lfb 22x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@63.5C soc2@59.593C soc0@60.5C gpu@61.75C tj@63.5C soc1@60.218C VDD_GPU_SOC 23391mW/20822mW VDD_CPU_CV 2639mW/2238mW VIN_SYS_5V0 8038mW/7759mW
